sessionid,tablaid,utalasid,kezdes,befejezes,tipp,tipp1,tipp2,tipp3,tipp4,tipp5,tipp6,tipp7,tipp8,tipp9,tipp10,tipp11,tipp12
59E6BF0640233FFECCFF6E07503E7874,10,1,2022-02-23 13:44:19.451,2022-02-23 13:44:51.097,3,egészség,zseni,tanár,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,48,5,2022-02-23 13:41:45.103,2022-02-23 13:45:10.872,3,kritikus,keret,hatalom,,,,,,,,,
59E6BF0640233FFECCFF6E07503E7874,28,11,2022-02-23 13:44:54.532,2022-02-23 13:45:20.161,3,anya,bánya,tojás,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,9,9,2022-02-23 13:45:16.305,2022-02-23 13:51:31.499,3,álom,levél,édes,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,89,9,2022-02-23 13:51:33.738,2022-02-23 13:51:49.23,2,tavasz,koncert,,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,14,2,2022-02-23 13:58:39.358,2022-02-23 13:58:56.437,5,templom,angyal,halál,orvos,lélek,,,,,,,
F731555FF82614F5C358E0EC23C34A27,18,4,2022-02-23 14:03:22.644,2022-02-23 14:04:02.238,2,gyöngy,bolt,,,,,,,,,,
C1E340DAFD97C846637C062EC406FEFD,86,11,2022-02-23 14:04:02.786,2022-02-23 14:04:28.568,2,játék,apró,,,,,,,,,,
467DBA97370A4BC0F5E6248F3BA2BCA9,98,1,2022-02-23 14:07:57.041,2022-02-23 14:08:28.565,3,hajó,autó,benzin,,,,,,,,,
24AC9AFD45FFABFC842546E2667C690B,7,2,2022-02-23 14:08:17.24,2022-02-23 14:08:34.652,2,cirkusz,koncert,,,,,,,,,,
467DBA97370A4BC0F5E6248F3BA2BCA9,32,3,2022-02-23 14:08:44.118,2022-02-23 14:09:25.479,2,villa,leves,,,,,,,,,,
467DBA97370A4BC0F5E6248F3BA2BCA9,92,8,2022-02-23 14:09:33.919,2022-02-23 14:10:30.781,3,nyúl,zöld,lovag,,,,,,,,,
467DBA97370A4BC0F5E6248F3BA2BCA9,36,7,2022-02-23 14:10:40.846,2022-02-23 14:11:36.296,2,koncert,álom,,,,,,,,,,
467DBA97370A4BC0F5E6248F3BA2BCA9,96,10,2022-02-23 14:12:12.705,2022-02-23 14:12:42.211,2,narancs,tüdő,,,,,,,,,,
467DBA97370A4BC0F5E6248F3BA2BCA9,0,1,2022-02-23 14:12:47.904,2022-02-23 14:13:08.636,2,angyal,felhő,,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,47,13,2022-02-23 14:12:52.28,2022-02-23 14:13:14.033,3,mező,föld,kenyér,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,94,7,2022-02-23 14:13:23.638,2022-02-23 14:13:48.399,2,nyom,képernyő,,,,,,,,,,
688649FAF34A4136788E616B55B4DFC2,98,6,2022-02-23 14:13:37.026,2022-02-23 14:14:13.603,3,fűszer,tojás,kaszinó,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,53,7,2022-02-23 14:13:58.248,2022-02-23 14:14:26.646,3,rózsa,nyit,szakasz,,,,,,,,,
AC1926E661C380754ADCF31DBE68BE74,67,3,2022-02-23 14:14:20.86,2022-02-23 14:14:46.823,3,kulcs,benzin,helikopter,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,33,8,2022-02-23 14:14:31.131,2022-02-23 14:14:55.907,4,autó,teherautó,kórház,hajt,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,99,1,2022-02-23 14:14:59.697,2022-02-23 14:15:17.941,3,macska,pénz,lovag,,,,,,,,,
AC1926E661C380754ADCF31DBE68BE74,9,2,2022-02-23 14:14:57.954,2022-02-23 14:15:19.631,3,lámpa,kritikus,meleg,,,,,,,,,
AC1926E661C380754ADCF31DBE68BE74,36,8,2022-02-23 14:15:22.94,2022-02-23 14:15:38.805,3,gitár,pálya,iskola,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,72,4,2022-02-23 14:15:25.441,2022-02-23 14:15:45.733,4,sötét,gerinc,lámpa,narancs,,,,,,,,
AC1926E661C380754ADCF31DBE68BE74,35,8,2022-02-23 14:15:41.723,2022-02-23 14:16:03.529,3,sajt,csiga,virág,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,27,6,2022-02-23 14:15:54.178,2022-02-23 14:16:14.049,3,játék,színház,királynő,,,,,,,,,
AC1926E661C380754ADCF31DBE68BE74,97,3,2022-02-23 14:16:07.448,2022-02-23 14:16:20.89,3,zöld,egészség,orvos,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,6,0,2022-02-23 14:16:21.557,2022-02-23 14:16:51.213,3,kocka,tányér,alak,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,86,11,2022-02-23 14:16:55.268,2022-02-23 14:17:06.498,2,pisztoly,játék,,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,9,0,2022-02-23 14:17:25.323,2022-02-23 14:17:38.581,3,álom,hold,édes,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,55,14,2022-02-23 14:17:44.817,2022-02-23 14:18:14.065,3,medve,csokoládé,rózsa,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,31,9,2022-02-23 14:18:25.339,2022-02-23 14:18:42.624,2,szakács,sajt,,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,14,5,2022-02-23 14:18:45.598,2022-02-23 14:19:00.95,4,barát,templom,angyal,jegy,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,89,9,2022-02-23 14:19:07.157,2022-02-23 14:19:23.483,2,szarv,szem,,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,76,11,2022-02-23 14:19:28.569,2022-02-23 14:20:09.048,3,templom,forrás,hatalom,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,88,8,2022-02-23 14:20:15.066,2022-02-23 14:20:26.672,2,árnyék,sötét,,,,,,,,,,
ACB48334CAB9E12ADDA028FD81F6BA21,30,7,2022-02-23 14:22:22.486,2022-02-23 14:22:53.659,3,birka,csirke,édes,,,,,,,,,
6C219E79CDC0E34B6E1B3F7953C04AF2,47,6,2022-02-23 14:23:59.827,2022-02-23 14:25:42.996,3,macska,kenyér,föld,,,,,,,,,
6C219E79CDC0E34B6E1B3F7953C04AF2,12,12,2022-02-23 14:25:58.684,2022-02-23 14:26:30.356,2,betegség,vitamin,,,,,,,,,,
6C219E79CDC0E34B6E1B3F7953C04AF2,5,0,2022-02-23 14:26:34.969,2022-02-23 14:27:07.816,3,cirkusz,színház,banda,,,,,,,,,
24AC9AFD45FFABFC842546E2667C690B,40,15,2022-02-23 14:08:38.336,2022-02-23 14:28:01.587,4,anya,macska,medve,kutya,,,,,,,,
24AC9AFD45FFABFC842546E2667C690B,47,11,2022-02-23 14:28:20.131,2022-02-23 14:29:57.075,4,pálya,bomba,motor,cirkusz,,,,,,,,
179F35ADD57F1EA2C124CCFACF75C5D1,29,7,2022-02-23 14:29:24.842,2022-02-23 14:30:21.99,3,piramis,kenyér,bank,,,,,,,,,
179F35ADD57F1EA2C124CCFACF75C5D1,94,9,2022-02-23 14:30:30.011,2022-02-23 14:30:55.76,3,képernyő,nyom,egér,,,,,,,,,
179F35ADD57F1EA2C124CCFACF75C5D1,52,2,2022-02-23 14:31:03.631,2022-02-23 14:31:52.084,2,fekete,jogász,,,,,,,,,,
CFD2AD29962B647767F80CBC52764CE3,54,2,2022-02-23 14:37:11.543,2022-02-23 14:37:39.643,3,kard,alak,idegen,,,,,,,,,
CFD2AD29962B647767F80CBC52764CE3,55,5,2022-02-23 14:37:43.396,2022-02-23 14:37:54.649,2,tanár,toll,,,,,,,,,,
CFD2AD29962B647767F80CBC52764CE3,63,7,2022-02-23 14:38:05.496,2022-02-23 14:38:23.148,2,stadion,pilóta,,,,,,,,,,
CFD2AD29962B647767F80CBC52764CE3,59,0,2022-02-23 14:38:31.784,2022-02-23 14:39:00.395,3,zebra,park,kaszinó,,,,,,,,,
24AC9AFD45FFABFC842546E2667C690B,44,6,2022-02-23 14:30:02.234,2022-02-23 14:39:09.15,4,szarv,lélek,sötét,gyűrű,,,,,,,,
24AC9AFD45FFABFC842546E2667C690B,85,6,2022-02-23 14:39:13.412,2022-02-23 14:39:56.514,2,vitamin,szakít,,,,,,,,,,
CFD2AD29962B647767F80CBC52764CE3,39,10,2022-02-23 14:40:52.729,2022-02-23 14:41:07.451,3,orvos,szék,alak,,,,,,,,,
CFD2AD29962B647767F80CBC52764CE3,71,3,2022-02-23 14:41:11.359,2022-02-23 14:41:24.062,2,kereszt,koporsó,,,,,,,,,,
24AC9AFD45FFABFC842546E2667C690B,28,8,2022-02-23 14:39:59.107,2022-02-23 14:51:00.591,3,háború,amazon,bánya,,,,,,,,,
951BC70BC6C61A8905976622BE7B4175,70,9,2022-02-23 14:50:50.327,2022-02-23 14:51:06.797,2,oszlop,pilóta,,,,,,,,,,
951BC70BC6C61A8905976622BE7B4175,51,1,2022-02-23 14:51:13.265,2022-02-23 14:51:26.94,2,központ,hatalom,,,,,,,,,,
EF533D64DE65865CE253BDEC98576A4D,77,1,2022-02-23 14:52:00.908,2022-02-23 14:52:15.41,3,tető,tégla,hotel,,,,,,,,,
EF533D64DE65865CE253BDEC98576A4D,44,6,2022-02-23 14:52:17.291,2022-02-23 14:52:30.521,3,sötét,szarv,szellem,,,,,,,,,
19168A8883F61D30F8964283A834C558,30,1,2022-02-23 15:25:30.115,2022-02-23 15:25:47.578,2,birka,ordít,,,,,,,,,,
19168A8883F61D30F8964283A834C558,95,7,2022-02-23 15:25:50.115,2022-02-23 15:26:08.396,2,keret,király,,,,,,,,,,
19168A8883F61D30F8964283A834C558,9,0,2022-02-23 15:26:10.327,2022-02-23 15:26:40.306,3,álom,hold,elem,,,,,,,,,
63175AC7B83B77266919B8A6FF0F2707,24,6,2022-02-23 15:46:40.714,2022-02-23 15:47:14.754,3,autó,térkép,fedél,,,,,,,,,
63175AC7B83B77266919B8A6FF0F2707,88,9,2022-02-23 15:47:18.017,2022-02-23 15:47:34.251,3,betegség,élet,árnyék,,,,,,,,,
63175AC7B83B77266919B8A6FF0F2707,2,0,2022-02-23 15:47:38.913,2022-02-23 15:47:59.091,3,indián,amazon,bálna,,,,,,,,,
63175AC7B83B77266919B8A6FF0F2707,21,5,2022-02-23 15:48:04.515,2022-02-23 15:48:21.448,2,ügyvéd,pénz,,,,,,,,,,
63175AC7B83B77266919B8A6FF0F2707,31,6,2022-02-23 15:48:26.569,2022-02-23 15:48:36.783,2,szakács,boszorkány,,,,,,,,,,
B5BA6D8A6CD8382BCB08BF7E8ADEE382,77,4,2022-02-23 15:51:07.419,2022-02-23 15:51:25.855,2,király,határ,,,,,,,,,,
B5BA6D8A6CD8382BCB08BF7E8ADEE382,29,6,2022-02-23 15:51:31.107,2022-02-23 15:52:05.94,3,homok,tető,csillag,,,,,,,,,
B5BA6D8A6CD8382BCB08BF7E8ADEE382,87,6,2022-02-23 15:52:19.015,2022-02-23 15:52:36.72,3,benzin,baba,harang,,,,,,,,,
B5BA6D8A6CD8382BCB08BF7E8ADEE382,84,13,2022-02-23 15:52:41.986,2022-02-23 15:53:07.479,2,haza,szellem,,,,,,,,,,
B5BA6D8A6CD8382BCB08BF7E8ADEE382,25,14,2022-02-23 15:53:10.982,2022-02-23 15:53:30.749,3,körte,meleg,csatorna,,,,,,,,,
D44B73CC29AD5AC2DE8E74A2E6A5BAD0,88,7,2022-02-23 16:15:38.927,2022-02-23 16:15:59.926,2,betegség,élet,,,,,,,,,,
D44B73CC29AD5AC2DE8E74A2E6A5BAD0,8,9,2022-02-23 16:16:08.832,2022-02-23 16:17:04.32,3,képernyő,üveg,fekete,,,,,,,,,
D44B73CC29AD5AC2DE8E74A2E6A5BAD0,23,8,2022-02-23 16:17:07.293,2022-02-23 16:17:50.383,2,opera,alak,,,,,,,,,,
D44B73CC29AD5AC2DE8E74A2E6A5BAD0,19,6,2022-02-23 16:17:52.187,2022-02-23 16:18:40.065,3,olaj,ruha,idegen,,,,,,,,,
D44B73CC29AD5AC2DE8E74A2E6A5BAD0,15,6,2022-02-23 16:18:41.258,2022-02-23 16:19:13.501,3,papír,betegség,repül,,,,,,,,,
D44B73CC29AD5AC2DE8E74A2E6A5BAD0,68,2,2022-02-23 16:19:26.224,2022-02-23 16:20:00.113,3,rendőr,gerinc,forma,,,,,,,,,
D44B73CC29AD5AC2DE8E74A2E6A5BAD0,32,10,2022-02-23 16:20:02.724,2022-02-23 16:20:18.387,3,sajt,villa,leves,,,,,,,,,
D44B73CC29AD5AC2DE8E74A2E6A5BAD0,12,6,2022-02-23 16:20:20.933,2022-02-23 16:20:42.857,3,betegség,mese,nehéz,,,,,,,,,
A8F3B94987DA6987A6983AC2436C18F4,93,11,2022-02-23 16:25:02.782,2022-02-23 16:25:17.064,2,csiga,játék,,,,,,,,,,
A8F3B94987DA6987A6983AC2436C18F4,66,3,2022-02-23 16:25:50.367,2022-02-23 16:26:22.175,3,repül,hold,térkép,,,,,,,,,
79C97C53F5B3EC9CF30DA49F66B01F73,71,2,2022-02-23 16:30:17.4,2022-02-23 16:30:55.221,3,bálna,hajó,szín,,,,,,,,,
79C97C53F5B3EC9CF30DA49F66B01F73,15,5,2022-02-23 16:31:03.375,2022-02-23 16:31:38.302,3,csavar,levegő,motor,,,,,,,,,
79C97C53F5B3EC9CF30DA49F66B01F73,88,0,2022-02-23 16:31:44.668,2022-02-23 16:32:22.555,2,sötét,élet,,,,,,,,,,
79C97C53F5B3EC9CF30DA49F66B01F73,8,1,2022-02-23 16:32:24.746,2022-02-23 16:32:47.519,2,rendőr,kórház,,,,,,,,,,
79C97C53F5B3EC9CF30DA49F66B01F73,56,10,2022-02-23 16:33:03.698,2022-02-23 16:33:30.904,2,indián,természet,,,,,,,,,,
79C97C53F5B3EC9CF30DA49F66B01F73,66,13,2022-02-23 16:33:40.95,2022-02-23 16:34:13.311,3,fekete,zöld,cipő,,,,,,,,,
79C97C53F5B3EC9CF30DA49F66B01F73,52,0,2022-02-23 16:34:18.627,2022-02-23 16:34:51.582,3,fekete,sötét,olaj,,,,,,,,,
79C97C53F5B3EC9CF30DA49F66B01F73,7,2,2022-02-23 16:34:52.575,2022-02-23 16:35:05.759,2,cirkusz,koncert,,,,,,,,,,
ACEDCB679EB5790EEFBAB96C2F87E2E8,45,3,2022-02-23 16:36:07.501,2022-02-23 16:37:05.187,3,iskola,kemény,cirkusz,,,,,,,,,
ACEDCB679EB5790EEFBAB96C2F87E2E8,35,12,2022-02-23 16:37:20.872,2022-02-23 16:37:42.717,2,hercegnő,toll,,,,,,,,,,
ACEDCB679EB5790EEFBAB96C2F87E2E8,68,14,2022-02-23 16:37:54.691,2022-02-23 16:38:32.29,3,baba,színház,kölyök,,,,,,,,,
ACEDCB679EB5790EEFBAB96C2F87E2E8,48,6,2022-02-23 16:38:47.769,2022-02-23 16:39:05.88,2,tolvaj,hatalom,,,,,,,,,,
CD0523F056D31AE6C8B247EE68E44A2D,66,0,2022-02-23 16:43:17.959,2022-02-23 16:43:40.238,3,gyémánt,zöld,követ,,,,,,,,,
CD0523F056D31AE6C8B247EE68E44A2D,35,3,2022-02-23 16:43:43.103,2022-02-23 16:43:57.875,4,bolt,vezet,központ,kulcs,,,,,,,,
CD0523F056D31AE6C8B247EE68E44A2D,4,0,2022-02-23 16:44:02.218,2022-02-23 16:44:21.273,4,daru,pilóta,központ,lámpa,,,,,,,,
CD0523F056D31AE6C8B247EE68E44A2D,63,12,2022-02-23 16:44:24.166,2022-02-23 16:44:39.916,2,macska,rendőr,,,,,,,,,,
CD0523F056D31AE6C8B247EE68E44A2D,67,3,2022-02-23 16:44:41.355,2022-02-23 16:45:01.34,3,benzin,helikopter,kulcs,,,,,,,,,
A03CC5A237A9D26F7E78FCCFF4E6BE8F,79,12,2022-02-23 16:54:05.701,2022-02-23 16:54:55.097,3,lélek,gyűrű,láng,,,,,,,,,
A03CC5A237A9D26F7E78FCCFF4E6BE8F,30,9,2022-02-23 16:55:02.08,2022-02-23 16:55:37.97,2,birka,toll,,,,,,,,,,
A03CC5A237A9D26F7E78FCCFF4E6BE8F,29,9,2022-02-23 16:55:39.794,2022-02-23 16:55:56.009,2,fűszer,repül,,,,,,,,,,
F2717C9F30E76A3764E1D5AF7E36A507,72,11,2022-02-23 16:55:57.451,2022-02-23 16:56:28.956,3,képernyő,telefon,lámpa,,,,,,,,,
F2717C9F30E76A3764E1D5AF7E36A507,63,10,2022-02-23 16:56:37.638,2022-02-23 16:56:55.884,3,kard,bomba,rendőr,,,,,,,,,
F2717C9F30E76A3764E1D5AF7E36A507,89,7,2022-02-23 16:57:07.141,2022-02-23 16:57:34.232,3,tavasz,zöld,szakít,,,,,,,,,
F2717C9F30E76A3764E1D5AF7E36A507,96,3,2022-02-23 16:57:58.483,2022-02-23 16:58:29.262,3,rakéta,távolság,motor,,,,,,,,,
F2717C9F30E76A3764E1D5AF7E36A507,0,12,2022-02-23 16:58:35.037,2022-02-23 16:58:54.955,3,édes,álom,angyal,,,,,,,,,
F2717C9F30E76A3764E1D5AF7E36A507,53,2,2022-02-23 16:59:02.045,2022-02-23 16:59:27.842,3,autó,szakasz,repül,,,,,,,,,
6339F9875CF4BA75694FA4396386D8B2,20,3,2022-02-23 17:13:07.151,2022-02-23 17:13:54.636,3,kormány,nyit,ajtó,,,,,,,,,
6339F9875CF4BA75694FA4396386D8B2,9,8,2022-02-23 17:13:57.263,2022-02-23 17:14:16.722,2,ügynök,kereszt,,,,,,,,,,
6339F9875CF4BA75694FA4396386D8B2,23,12,2022-02-23 17:14:18.187,2022-02-23 17:14:42.282,3,alak,hercegnő,királynő,,,,,,,,,
6339F9875CF4BA75694FA4396386D8B2,5,2,2022-02-23 17:14:46.309,2022-02-23 17:15:00.628,3,cirkusz,banda,színház,,,,,,,,,
6339F9875CF4BA75694FA4396386D8B2,43,11,2022-02-23 17:15:02.081,2022-02-23 17:15:16.944,3,koncert,hotel,határ,,,,,,,,,
6339F9875CF4BA75694FA4396386D8B2,39,8,2022-02-23 17:15:18.378,2022-02-23 17:15:38.635,4,szín,sötét,zöld,birka,,,,,,,,
6339F9875CF4BA75694FA4396386D8B2,56,15,2022-02-23 17:15:46.266,2022-02-23 17:15:59.628,4,tojás,opera,szív,szikra,,,,,,,,
6339F9875CF4BA75694FA4396386D8B2,29,1,2022-02-23 17:16:00.897,2022-02-23 17:16:09.359,5,piramis,tüdő,kenyér,tánc,tévé,,,,,,,
6339F9875CF4BA75694FA4396386D8B2,31,0,2022-02-23 17:16:11.01,2022-02-23 17:16:14.936,5,elem,anyag,szám,szakít,telefon,,,,,,,
6339F9875CF4BA75694FA4396386D8B2,99,0,2022-02-23 17:16:16.836,2022-02-23 17:16:20.844,4,szín,keret,háború,lovag,,,,,,,,
6339F9875CF4BA75694FA4396386D8B2,12,14,2022-02-23 17:16:22.713,2022-02-23 17:16:26.492,3,cipő,torta,mese,,,,,,,,,
1FA4CB536C261D288A2C93A4FB79107E,73,7,2022-02-23 17:30:40.474,2022-02-23 17:30:56.137,3,amazon,fedél,egér,,,,,,,,,
1FA4CB536C261D288A2C93A4FB79107E,48,3,2022-02-23 17:31:11.87,2022-02-23 17:31:23.158,2,fekete,lámpa,,,,,,,,,,
1FA4CB536C261D288A2C93A4FB79107E,48,3,2022-02-23 17:31:11.87,2022-02-23 17:31:34.414,2,fekete,lámpa,,,,,,,,,,
1FA4CB536C261D288A2C93A4FB79107E,51,2,2022-02-23 17:32:53.941,2022-02-23 17:33:14.933,3,halál,hatalom,banda,,,,,,,,,
1FA4CB536C261D288A2C93A4FB79107E,25,6,2022-02-23 17:33:23.146,2022-02-23 17:33:40.016,3,amazon,indián,ordít,,,,,,,,,
1FA4CB536C261D288A2C93A4FB79107E,90,4,2022-02-23 17:34:12.278,2022-02-23 17:34:40.222,4,szellem,templom,felhő,kréta,,,,,,,,
1FA4CB536C261D288A2C93A4FB79107E,42,3,2022-02-23 17:34:47.176,2022-02-23 17:35:12.749,3,forrás,denevér,sajt,,,,,,,,,
C9B12651CBF670E3629BDF7E35FDB359,64,3,2022-02-23 17:39:47.77,2022-02-23 17:40:40.466,2,bíró,követ,,,,,,,,,,
C9B12651CBF670E3629BDF7E35FDB359,42,6,2022-02-23 17:41:12.98,2022-02-23 17:41:57.317,3,szakít,kormány,színház,,,,,,,,,
C9B12651CBF670E3629BDF7E35FDB359,7,6,2022-02-23 17:44:24.623,2022-02-23 17:44:56.271,2,koncert,vezet,,,,,,,,,,
C9B12651CBF670E3629BDF7E35FDB359,0,13,2022-02-23 17:45:37.392,2022-02-23 17:46:57.217,3,jogász,másol,királynő,,,,,,,,,
C9B12651CBF670E3629BDF7E35FDB359,10,13,2022-02-23 17:47:06.854,2022-02-23 17:48:07.241,3,tolvaj,banda,bomba,,,,,,,,,
C9B12651CBF670E3629BDF7E35FDB359,92,6,2022-02-23 17:48:10.582,2022-02-23 17:48:53.964,2,sajt,forma,,,,,,,,,,
3B7430D47881BFAC23CADCF066D9A252,83,11,2022-02-23 17:49:26.672,2022-02-23 17:49:49.638,3,forrás,vitamin,méreg,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,84,7,2022-02-23 17:49:36.436,2022-02-23 17:49:50.335,2,oroszlán,puska,,,,,,,,,,
C9B12651CBF670E3629BDF7E35FDB359,97,0,2022-02-23 17:48:57.836,2022-02-23 17:50:03.775,3,pilóta,taxi,hatalom,,,,,,,,,
3B7430D47881BFAC23CADCF066D9A252,72,3,2022-02-23 17:49:57.284,2022-02-23 17:50:14.816,2,narancs,sötét,,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,78,3,2022-02-23 17:49:59,2022-02-23 17:50:18.313,3,ügyvéd,gazda,kaszinó,,,,,,,,,
3B7430D47881BFAC23CADCF066D9A252,38,1,2022-02-23 17:50:17.333,2022-02-23 17:50:24.483,5,műhold,tüdő,labda,szemét,bomba,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,99,7,2022-02-23 17:50:22.385,2022-02-23 17:50:39.282,2,boszorkány,háború,,,,,,,,,,
C9B12651CBF670E3629BDF7E35FDB359,47,1,2022-02-23 17:50:06.471,2022-02-23 17:50:41.826,3,színház,cirkusz,pálya,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,13,7,2022-02-23 17:50:42.854,2022-02-23 17:51:14.574,2,daru,robot,,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,79,9,2022-02-23 17:51:19.434,2022-02-23 17:51:39.606,3,lélek,anyag,élet,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,86,4,2022-02-23 17:51:42.219,2022-02-23 17:51:57.675,3,játék,pisztoly,rakéta,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,70,3,2022-02-23 17:52:00.678,2022-02-23 17:52:15.126,3,kaszinó,rendőr,tábla,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,43,13,2022-02-23 17:52:17.33,2022-02-23 17:52:47.615,4,koncert,tető,óriás,hullám,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,3,7,2022-02-23 17:52:49.44,2022-02-23 17:53:04.241,3,szoknya,gyökér,indián,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,75,13,2022-02-23 17:53:07.452,2022-02-23 17:53:14.681,2,csatorna,játék,,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,73,9,2022-02-23 17:53:16.202,2022-02-23 17:53:31.446,2,zebra,amazon,,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,12,6,2022-02-23 17:53:33.529,2022-02-23 17:53:50.845,3,mese,betegség,tüske,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,37,2,2022-02-23 17:54:01.012,2022-02-23 17:54:24.36,3,nadrág,függ,csizma,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,58,4,2022-02-23 17:54:26.176,2022-02-23 17:54:43.926,3,benzin,motor,gyémánt,,,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,69,0,2022-02-23 17:54:48.974,2022-02-23 17:55:08.571,5,pénz,pálya,kritikus,sötét,szakasz,,,,,,,
929EFD75DD01470B7B147D7E2A2FB71B,57,3,2022-02-23 17:55:10.993,2022-02-23 17:58:24.624,2,torony,hotel,,,,,,,,,,
09C05D516873CA8ECF1EE0CDBAF24291,4,4,2022-02-23 18:07:57.914,2022-02-23 18:08:25.059,3,kard,puska,bolt,,,,,,,,,
09C05D516873CA8ECF1EE0CDBAF24291,73,8,2022-02-23 18:08:30.049,2022-02-23 18:08:45.184,2,amazon,egér,,,,,,,,,,
09C05D516873CA8ECF1EE0CDBAF24291,93,7,2022-02-23 18:08:59.304,2022-02-23 18:09:27.063,2,csiga,hullám,,,,,,,,,,
09C05D516873CA8ECF1EE0CDBAF24291,56,10,2022-02-23 18:09:30.224,2022-02-23 18:09:47.374,2,indián,természet,,,,,,,,,,
09C05D516873CA8ECF1EE0CDBAF24291,27,6,2022-02-23 18:09:49.773,2022-02-23 18:10:05.058,3,játék,tánc,színház,,,,,,,,,
09C05D516873CA8ECF1EE0CDBAF24291,81,11,2022-02-23 18:10:07.831,2022-02-23 18:10:26.367,3,halál,lélek,árnyék,,,,,,,,,
09C05D516873CA8ECF1EE0CDBAF24291,13,0,2022-02-23 18:10:28.825,2022-02-23 18:10:41.599,2,daru,autó,,,,,,,,,,
CC690C5BD3F10145F06E6B36D1A9B1BA,87,7,2022-02-23 18:14:05.018,2022-02-23 18:14:33.978,4,alma,édes,palack,baba,,,,,,,,
CC690C5BD3F10145F06E6B36D1A9B1BA,70,10,2022-02-23 18:14:41.95,2022-02-23 18:15:06.838,3,szoknya,keret,oszlop,,,,,,,,,
CC690C5BD3F10145F06E6B36D1A9B1BA,24,4,2022-02-23 18:15:08.731,2022-02-23 18:15:24.204,2,lovag,kereszt,,,,,,,,,,
52A183E844852564632873C79B7A1543,88,12,2022-02-23 18:37:12.723,2022-02-23 18:37:56.965,3,barát,macska,kölyök,,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,20,17,2022-02-23 18:51:29.852,2022-02-23 18:51:57.966,3,szikra,ordít,szakács,,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,12,7,2022-02-23 18:51:59.84,2022-02-23 18:52:24.425,4,nehéz,betegség,hajt,jogász,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,36,7,2022-02-23 18:52:26.499,2022-02-23 18:52:41.845,2,koncert,gitár,,,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,67,5,2022-02-23 18:52:43.719,2022-02-23 18:53:55.164,2,szakasz,benzin,,,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,83,3,2022-02-23 18:53:57.144,2022-02-23 18:54:17.875,4,csirke,vitamin,szív,forrás,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,97,13,2022-02-23 18:54:19.833,2022-02-23 18:54:44.491,4,egészség,orvos,anyag,szén,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,5,5,2022-02-23 18:54:46.498,2022-02-23 18:55:13.831,4,banda,alak,árnyék,puska,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,19,5,2022-02-23 18:55:15.459,2022-02-23 18:55:26.404,4,sajt,hullám,tavasz,álom,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,30,8,2022-02-23 18:55:28.259,2022-02-23 18:55:49.051,3,birka,udvar,csirke,,,,,,,,,
